,title,station,date,company,link,carrer,work,machul,juso,search_key
4817,블록체인 거래소 개발자 / DBA / 사업운영기획자 / CS 채용,서울 강남구,채용시,(주)블록체인컴퍼니,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40073340&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력무관,"인터넷금융,기획,사업기획",매출액없음,서울 강남구,자바
4818,푸짐 프론트엔드 개발자 채용,서울 강남구, 07/08(목),(주)푸짐,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40199769&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력1년,"전자상거래,쇼핑몰,B2B",매출액없음,서울 강남구,자바
4819,더엠컴퍼니 기술연구소 IT 직원 채용,서울 성동구, 06/21(월),(주)더엠컴퍼니,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40088967&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력2년,"SI·시스템통합,시스템관리,솔루션업체","24억 1,550만원",서울 중구,자바
4820,[나임네트웍스] Back-End 개발자,서울 강남구, 07/10(토),(주)나임네트웍스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40214808&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,신입,"소프트웨어개발,백엔드","40억 9,042만원",서울 강남구,자바
4821,[외국계기업] 앱/웹개발자 채용(경력우대),서울 영등포구,채용시,싱다이그룹,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40095993&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력무관,"비금융지주회사,ASP,Java·JSP",매출액없음,서울 영등포구,자바
4822,WiFi / IoT 장비 S/W 개발 (신입/경력) 인재 모집,경기 안양시 만안구, 07/10(토),올래디오(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40221232&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,신입·경력,"통신,정보통신,사물인터넷(IoT)","184억 6,461만원",경기 안양시 만안구,자바
4823,(주)SJH-Studio 서버 개발자 채용,서울 강남구,채용시,에스제이에이치스튜디오,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40218406&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,신입·경력,"게임개발,백엔드,서버·네트웍개발",매출액없음,대구 수성구,자바
4824,[네티웰] 웹프로그래머/웹개발자(경력직) 모집,서울 영등포구, 07/12(월),(주)네티웰,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40234326&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력3년,"전자상거래,쇼핑몰,B2B",매출액없음,서울 영등포구,자바
4825,"[프리랜서/계약직] 자바스크립트, c언어, 파이썬 웹개발자 채용",서울 금천구, 06/27(일),(주)애드픽네트워크,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40125854&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력2년,"안드로이드,Java·JSP,PHP",매출액없음,서울 금천구,자바
4826,쇼핑몰 웹 개발자 PHP 웹개발자 웹프로그래머,인천 부평구,내일마감,(주)머니로드,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40057036&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력2년,"쇼핑몰,B2B,오픈마켓",매출액없음,인천 부평구,자바
4827,백엔드 개발자(Python) 경력무관 채용 - 정규,서울 성동구, 06/19(토),주식회사 커즈모스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40068951&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력무관,"소프트웨어개발,Java·JSP,Python",매출액없음,서울 성동구,자바
4828,[공간 예약 플랫폼 오픈멤버] 서버개발(백엔드) 경력 채용,서울 강남구, 06/20(일),(주)스너그스튜디오,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40074882&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력 3~12년,"전자상거래,쇼핑몰,오픈마켓",매출액없음,서울 강남구,자바
4829,2021 글로벌 헬스케어 기업 소프트웨어 개발자 모집,서울 용산구,채용시,(주)왓슨앤컴퍼니,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40194499&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력무관,"의료·보건,바이오,SW(소프트웨어)",매출액없음,서울 용산구,자바
4830,창의적인 웹디자이너 정규직 모집합니다,서울 강서구, 06/20(일),(주)글로벌엠넷,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40075659&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력2년,"컨텐츠제공,인터넷교육,인터넷음악",매출액없음,서울 강서구,자바
4831,IT 부문별 경력직 채용,경기 성남시 수정구, 06/20(일),(주)현성,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40079948&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력2년,"무선통신,HW(하드웨어),SW(소프트웨어)","7억 1,236만원",경기 성남시 수정구,자바
4832,Site Reliability Engineer(SRE) 채용,서울 강남구,채용시,리얼텍세미콘덕터코퍼레이션코리아오피스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40090581&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력무관,"반도체,IC설계,디스플레이",매출액없음,서울 강남구,자바
4833,성장을 함께할 개발자를 찾고 있습니다,서울 강남구, 07/09(금),(주)커넥틀리,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40203030&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력3년,"전자상거래,쇼핑몰,B2B",매출액없음,서울 서초구,자바
4834,[HR/구인구직 Platform] Frontend 개발 전문가 급구,서울 강남구, 07/09(금),(주)에이아이앤잡,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40209379&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력5년,"종합포털,취업포털,Java·JSP",매출액없음,서울 강남구,자바
4835,[공간 예약 플랫폼 오픈멤버] 프론트엔드(Vue) 모집,서울 강남구, 06/25(금),(주)스너그스튜디오,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40111201&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력 2~6년,"전자상거래,쇼핑몰,B2B",매출액없음,서울 강남구,자바
4836,(주)네티웰 상품서비스 개발 영업 지원자 모십니다/유통관리/,서울 영등포구, 07/12(월),(주)네티웰,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40234402&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력1년,"전자상거래,쇼핑몰,B2B",매출액없음,서울 영등포구,자바
4837,(주)지원에이스 -현대제철 예산공장 전산시스템(MES) 유지보수,충남 예산군, 07/13(화),(주)지원에이스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40245120&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력10년,"IT컨설팅,ASP,Java·JSP","15억 1,074만원",광주 서구,자바
4838,AI/빅데이터 플랫폼 개발(프론트엔드/백엔드) 경력/신입사원,경기 성남시 분당구, 06/20(일),(주)판도플랫폼,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40262120&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력무관,"소프트웨어개발,ASP,Java·JSP",매출액없음,경기 성남시 분당구,자바
4839,[여기어때] 데이터 엔지니어 (DBA/DW구축) 채용,서울 강남구, 07/19(월),(주)여기어때컴퍼니,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40282776&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력 3~10년,"모바일APP,Oracle,MySQL",매출액없음,서울 강남구,자바
4840,웹 개발 담당자 채용 (매칭 플랫폼 런칭을 위한),부산 부산진구, 06/23(수),킹스마겐글로벌 (주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40308188&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력무관,"프랜차이즈,ASP,Java·JSP",매출액없음,부산 부산진구,자바
4841,웹 프론트엔드 개발자 채용 공고,경기 화성시, 07/24(토),프루츠컨설팅,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40318710&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력3년,"컨텐츠제공,인터넷금융,커뮤니티",매출액없음,서울 서초구,자바
4842,케이팝 엔터테인먼트 앱 프론트엔드 개발자 모집 (RN),서울 구로구, 07/24(토),(주)라이터스컴퍼니,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40322851&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력1년,"컨텐츠제공,인터넷방송,Java·JSP",매출액없음,인천 계양구,자바
4843,[(주)한터글로벌] Back-End 개발자 채용공고(병역특례포함),서울 강남구, 07/25(일),(주)한터글로벌,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40326784&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력무관,"소프트웨어개발,서버관리,서버구축","52억 9,806만원",서울 강남구,자바
4844,웹개발(프론트엔드/백엔드/경력사원) 모집합니다,경기 성남시 분당구, 07/04(일),(주)판도플랫폼,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40361538&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력무관,"소프트웨어개발,ASP,Java·JSP",매출액없음,경기 성남시 분당구,자바
4845,웹개발&서버·네트워크·보안 외 1개 부문 담당자 채용,서울 구로구, 07/01(목),(주)정원에스에프에이,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40367169&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력무관,"Micom,기구설계,회로설계",매출액없음,서울 구로구,자바
4846,리눅스 OS 엔지니어 신입 채용,서울 강남구, 07/07(수),(주)소클,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40370799&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,신입,"SI·시스템통합,서버관리,네트워크관리","28억 1,273만원",서울 강남구,자바
4847,"[신입/경력] 데이터 분석,시각화 웹/서버 개발 정규직 채용합니",서울 관악구, 07/31(토),브라더스비(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40372649&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력무관,"솔루션업체,소프트웨어개발,Java·JSP",매출액없음,서울 관악구,자바
4848,PHP 프로그래머 or 하이브리드 앱 프로그래머 채용 (신입/경력),서울 강남구, 07/31(토),주식회사 사이언스소프트,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40377047&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력무관,"SI·시스템통합,솔루션업체,소프트웨어개발",매출액없음,서울 강남구,자바
4849,[유명 이커머스 기업]검색개발 팀장,서울 강남구,내일마감,(주)스카우트파트너스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40377985&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력 13~20년,"전자상거래,쇼핑몰,오픈마켓",매출액없음,서울 강남구,자바
4850,초우량유통대기업 TA인프라 대리과장급,서울 마포구,오늘마감,유비스 코리아,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40384162&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력 5~12년,"유통업,상사,수입유통",매출액없음,서울 마포구,자바
4851,빅 3 국내 최고 제약사 웹 개발 경력 주니어급,서울 강남구,내일마감,(주)스카우트파트너스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40383422&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력 2~8년,"의약·제약,.NET,APM",매출액없음,서울 강남구,자바
4852,닥터주부 PHP 개발자 채용,서울 강남구, 07/03(토),(주)홈스토리생활,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40394968&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력3년,"모바일,Java·JSP,PHP",매출액없음,서울 강남구,자바
4853,[태양광대기업] IT - 설비자동화 부문,충북 진천군,오늘마감,에이스파트너스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40398206&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력 3~8년,"전기,전자,시스템운영",매출액없음,서울 강남구,자바
4854,[O2O플랫폼 Back-end 개발자(Junior)] 국내 Top 교육전문 기업,서울 강남구,채용시,(주)갤리언컨설팅그룹,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40396566&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력 1~5년,"통신교육,AWS,Java·JSP",매출액없음,서울 강남구,자바
4855,백엔드 서버 개발자 (사원/대리급),서울 서초구, 07/04(일),(주)리앤파트너,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40399430&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력 1~5년,"소프트웨어개발,Java·JSP,Python",매출액없음,서울 서초구,자바
4856,백엔드 개발자(시니어. 경력3년이상)-유명핀테크기업,서울 서초구, 07/07(수),(주)블루스타에이치알,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40411853&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력3년,"캐피탈,여신,백엔드",매출액없음,서울 서초구,자바
4857,제품 Package 개발,서울 금천구, 06/20(일),(주)인큐브시스템,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40407955&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력 5~10년,"가전제품,3D설계,Java·JSP",매출액없음,서울 금천구,자바
4858,[유통대기업]회계시스템 개발 및 운영 경력직 채용,서울 중구, 06/20(일),(주)인큐브시스템,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40406881&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력 3~6년,"유통업,Java·JSP,PHP",매출액없음,서울 금천구,자바
4859,[유통대기업] Web 개발 경력직 채용,서울 중구, 06/20(일),(주)인큐브시스템,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40406893&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력 3~6년,"유통업,Java·JSP,PHP",매출액없음,서울 금천구,자바
4860,"Node.js , AWS lambda 개발자 (백엔드) 모집 (AI 플랫폼 개발팀)",경기 성남시 분당구, 06/20(일),(주)판도플랫폼,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40420626&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력1년,"소프트웨어개발,Java·JSP,Ajax",매출액없음,경기 성남시 분당구,자바
4861,종합미디어전문기업 웹/앱 개발자 (.Net 개발/ 구인구직) 채용,서울 강남구, 07/07(수),커리어커넥트(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40420364&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력5년,"인터넷생활정보,Java·JSP,HTML",매출액없음,서울 강남구,자바
